latitude,longitude,Slope_Angle,Rainfall_mm,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
23.76055555555556,86.415,0.9264,228.0,0.5101,0.5889,4.7,1.018,1,0,0
23.76055555555556,86.41527777777779,1.1851,228.0,0.4611,0.5838,4.7,1.0463,1,0,0
23.76055555555556,86.41555555555557,1.789,228.0,0.3811,0.5807,4.7,1.0746,1,0,0
23.76055555555556,86.41583333333334,2.0542,228.0,0.358,0.5793,4.7,1.0834,1,0,0
23.76055555555556,86.41611111111112,1.1851,228.0,0.4753,0.5842,4.7,1.078,1,0,0
23.76055555555556,86.4163888888889,0.7393,228.0,0.5789,0.5889,4.7,1.0733,1,0,0
23.76055555555556,86.41666666666667,4.2917,228.0,0.236,0.5576,4.7,1.0693,1,0,0
23.76055555555556,86.41694444444445,7.2883,228.0,0.1343,0.5312,4.7,1.0661,1,0,0
23.76055555555556,86.41722222222224,5.3336,228.0,0.1963,0.5454,4.7,1.0636,1,0,0
23.76055555555556,86.4175,0.9264,228.0,0.5414,0.5777,4.7,1.0619,1,0,0
23.76055555555556,86.41777777777779,1.441,228.0,0.4468,0.5826,4.7,1.0609,1,0,0
23.76055555555556,86.41805555555557,2.2836,228.0,0.3502,0.571,4.7,1.0607,1,0,0
23.76055555555556,86.41833333333334,4.2653,228.0,0.2227,0.5597,4.7,1.0612,1,0,0
23.76055555555556,86.41861111111112,2.0552,228.0,0.3686,0.5751,4.7,1.0625,1,0,0
23.76055555555556,86.4188888888889,1.0279,228.0,0.5089,0.5842,4.7,1.0645,1,0,0
23.76055555555556,86.41916666666667,1.8989,228.0,0.3901,0.5774,4.7,1.0673,1,0,0
23.76055555555556,86.41944444444445,3.8458,228.0,0.2529,0.5629,4.7,1.0708,1,0,0
23.76055555555556,86.41972222222223,3.0279,228.0,0.3027,0.5689,4.7,1.0751,1,0,0
23.76055555555556,86.42000000000002,1.3705,228.0,0.4601,0.5793,4.7,1.08,1,0,0
23.76027777777778,86.41250000000001,4.6294,228.0,0.2138,0.5554,4.7,0.7635,1,0,0
23.76027777777778,86.41277777777779,2.7394,228.0,0.3223,0.5696,4.7,0.7918,1,0,0
23.76027777777778,86.41305555555556,2.7772,228.0,0.3197,0.5683,4.7,0.8201,1,0,0
23.76027777777778,86.41333333333334,3.3923,228.0,0.2773,0.5652,4.7,0.8483,1,0,0
23.76027777777778,86.41361111111112,3.1624,228.0,0.2871,0.5666,4.7,0.8766,1,0,0
23.76027777777778,86.41388888888889,1.789,228.0,0.3954,0.5783,4.7,0.9049,1,0,0
23.76027777777778,86.41416666666667,0.3427,228.0,0.7195,0.5866,4.7,0.9332,1,0,0
23.76027777777778,86.41444444444446,1.3705,228.0,0.4375,0.5838,4.7,0.9614,1,0,0
23.76027777777778,86.41472222222224,2.1095,228.0,0.3487,0.5765,4.7,0.9897,1,0,0
23.76027777777778,86.415,2.5585,228.0,0.3106,0.5732,4.7,1.018,1,0,0
23.76027777777778,86.41527777777779,2.8226,228.0,0.2941,0.5703,4.7,1.0463,1,0,0
23.76027777777778,86.41555555555557,2.9546,228.0,0.2898,0.5689,4.7,1.0595,1,0,0
23.76027777777778,86.41583333333334,2.6561,228.0,0.3169,0.571,4.7,1.0532,1,0,0
23.76027777777778,86.41611111111112,1.9198,228.0,0.3887,0.5756,4.7,1.0476,1,0,0
23.76027777777778,86.4163888888889,1.0551,228.0,0.516,0.5826,4.7,1.0428,1,0,0
23.76027777777778,86.41666666666667,3.2878,228.0,0.2951,0.5623,4.7,1.0387,1,0,0
23.76027777777778,86.41694444444445,7.3742,228.0,0.135,0.5277,4.7,1.0354,1,0,0
23.76027777777778,86.41722222222224,5.9022,228.0,0.1761,0.541,4.7,1.0329,1,0,0
23.76027777777778,86.4175,0.6853,228.0,0.5986,0.5826,4.7,1.0311,1,0,0
23.76027777777778,86.41777777777779,1.1112,228.0,0.4928,0.5842,4.7,1.0301,1,0,0
23.76027777777778,86.41805555555557,1.1112,228.0,0.4863,0.5842,4.7,1.0298,1,0,0
23.76027777777778,86.41833333333334,2.6882,228.0,0.3073,0.5676,4.7,1.0304,1,0,0
23.76027777777778,86.41861111111112,2.7657,228.0,0.3033,0.5685,4.7,1.0317,1,0,0
23.76027777777778,86.4188888888889,2.5585,228.0,0.3242,0.5717,4.7,1.0338,1,0,0
23.76027777777778,86.41916666666667,2.7657,228.0,0.3166,0.5664,4.7,1.0367,1,0,0
23.76027777777778,86.41944444444445,4.4882,228.0,0.2278,0.5554,4.7,1.0403,1,0,0
23.76027777777778,86.41972222222223,4.7864,228.0,0.2205,0.5527,4.7,1.0447,1,0,0
23.76027777777778,86.42000000000002,3.4227,228.0,0.2889,0.5602,4.7,1.0498,1,0,0
23.760000000000005,86.41250000000001,3.0071,228.0,0.2983,0.564,4.7,0.7635,1,0,0
23.760000000000005,86.41277777777779,3.2781,228.0,0.2861,0.563,4.7,0.7918,1,0,0
23.760000000000005,86.41305555555556,4.4564,228.0,0.227,0.5541,4.7,0.8201,1,0,0
23.760000000000005,86.41333333333334,4.192,228.0,0.2388,0.5567,4.7,0.8483,1,0,0
23.760000000000005,86.41361111111112,2.5585,228.0,0.3345,0.5664,4.7,0.8766,1,0,0
23.760000000000005,86.41388888888889,1.2836,228.0,0.4667,0.574,4.7,0.9049,1,0,0
23.760000000000005,86.41416666666667,2.0552,228.0,0.3657,0.5774,4.7,0.9332,1,0,0
23.760000000000005,86.41444444444446,2.3923,228.0,0.3296,0.5756,4.7,0.9614,1,0,0
23.760000000000005,86.41472222222224,2.3923,228.0,0.3277,0.5756,4.7,0.9897,1,0,0
23.760000000000005,86.415,1.9198,228.0,0.3746,0.5783,4.7,1.018,1,0,0
23.760000000000005,86.41527777777779,1.9198,228.0,0.3811,0.5774,4.7,1.0367,1,0,0
23.760000000000005,86.41555555555557,2.7657,228.0,0.3158,0.5676,4.7,1.0295,1,0,0
23.760000000000005,86.41583333333334,3.1018,228.0,0.3,0.5683,4.7,1.0231,1,0,0
23.760000000000005,86.41611111111112,3.098,228.0,0.3064,0.5666,4.7,1.0173,1,0,0
23.760000000000005,86.4163888888889,2.0552,228.0,0.3935,0.5756,4.7,1.0124,1,0,0
23.760000000000005,86.41666666666667,2.6882,228.0,0.3424,0.567,4.7,1.0082,1,0,0
23.760000000000005,86.41694444444445,6.2928,228.0,0.1701,0.5392,4.7,1.0048,1,0,0
23.760000000000005,86.41722222222224,5.2243,228.0,0.2004,0.5477,4.7,1.0021,1,0,0
23.760000000000005,86.4175,2.4357,228.0,0.3422,0.5732,4.7,1.0003,1,0,0
23.760000000000005,86.41777777777779,1.3894,228.0,0.4431,0.5807,4.7,0.9993,1,0,0
23.760000000000005,86.41805555555557,1.0551,228.0,0.4904,0.5866,4.7,0.999,1,0,0
23.760000000000005,86.41833333333334,1.7129,228.0,0.3911,0.5807,4.7,0.9996,1,0,0
23.760000000000005,86.41861111111112,1.9198,228.0,0.3716,0.5756,4.7,1.0009,1,0,0
23.760000000000005,86.4188888888889,2.5585,228.0,0.3223,0.5717,4.7,1.0031,1,0,0
23.760000000000005,86.41916666666667,3.3923,228.0,0.2775,0.5607,4.7,1.006,1,0,0
23.760000000000005,86.41944444444445,4.9407,228.0,0.2143,0.548,4.7,1.0098,1,0,0
23.760000000000005,86.41972222222223,6.178,228.0,0.1786,0.537,4.7,1.0143,1,0,0
23.760000000000005,86.42000000000002,6.24,228.0,0.1801,0.5349,4.7,1.0195,1,0,0
23.759722222222223,86.41250000000001,1.1851,228.0,0.4829,0.574,4.7,0.7635,1,0,0
23.759722222222223,86.41277777777779,3.5745,228.0,0.2694,0.5614,4.7,0.7918,1,0,0
23.759722222222223,86.41305555555556,4.2817,228.0,0.2383,0.5567,4.7,0.8201,1,0,0
23.759722222222223,86.41333333333334,3.5513,228.0,0.278,0.5612,4.7,0.8483,1,0,0
23.759722222222223,86.41361111111112,3.2133,228.0,0.2966,0.5634,4.7,0.8766,1,0,0
23.759722222222223,86.41388888888889,3.8458,228.0,0.2552,0.5586,4.7,0.9049,1,0,0
23.759722222222223,86.41416666666667,3.4227,228.0,0.2707,0.5634,4.7,0.9332,1,0,0
23.759722222222223,86.41444444444446,2.5252,228.0,0.325,0.5732,4.7,0.9614,1,0,0
23.759722222222223,86.41472222222224,1.3836,228.0,0.444,0.5807,4.7,0.9897,1,0,0
23.759722222222223,86.415,0.6853,228.0,0.5899,0.5889,4.7,1.0152,1,0,0
23.759722222222223,86.41527777777779,1.7129,228.0,0.4168,0.5774,4.7,1.007,1,0,0
23.759722222222223,86.41555555555557,3.7641,228.0,0.2698,0.5612,4.7,0.9996,1,0,0
23.759722222222223,86.41583333333334,3.3923,228.0,0.299,0.5634,4.7,0.993,1,0,0
23.759722222222223,86.41611111111112,4.1031,228.0,0.2661,0.5568,4.7,0.9871,1,0,0
23.759722222222223,86.4163888888889,3.8921,228.0,0.2788,0.5586,4.7,0.982,1,0,0
23.759722222222223,86.41666666666667,3.8149,228.0,0.2814,0.5602,4.7,0.9776,1,0,0
23.759722222222223,86.41694444444445,3.9552,228.0,0.268,0.5526,4.7,0.9741,1,0,0
23.759722222222223,86.41722222222224,3.2133,228.0,0.2989,0.5598,4.7,0.9714,1,0,0
23.759722222222223,86.4175,3.0706,228.0,0.2945,0.5685,4.7,0.9695,1,0,0
23.759722222222223,86.41777777777779,1.7129,228.0,0.3984,0.5765,4.7,0.9684,1,0,0
23.759722222222223,86.41805555555557,0.7922,228.0,0.5438,0.5889,4.7,0.9682,1,0,0
23.759722222222223,86.41833333333334,1.0101,228.0,0.4927,0.5866,4.7,0.9688,1,0,0
23.759722222222223,86.41861111111112,0.0,228.0,0.9589,0.5902,4.7,0.9702,1,0,0
23.759722222222223,86.4188888888889,1.441,228.0,0.4357,0.5777,4.7,0.9724,1,0,0
23.759722222222223,86.41916666666667,2.6561,228.0,0.3274,0.5664,4.7,0.9754,1,0,0
23.759722222222223,86.41944444444445,4.2817,228.0,0.2468,0.5554,4.7,0.9793,1,0,0
23.759722222222223,86.41972222222223,5.7863,228.0,0.1984,0.541,4.7,0.9839,1,0,0
23.759722222222223,86.42000000000002,8.1775,228.0,0.1339,0.5185,4.7,0.9893,1,0,0
23.759444444444448,86.41250000000001,3.098,228.0,0.2899,0.5658,4.7,0.7635,1,0,0
23.759444444444448,86.41277777777779,4.4395,228.0,0.2272,0.5557,4.7,0.7918,1,0,0
23.759444444444448,86.41305555555556,3.5513,228.0,0.2799,0.5629,4.7,0.8201,1,0,0
23.759444444444448,86.41333333333334,3.432,228.0,0.2916,0.5634,4.7,0.8483,1,0,0
23.759444444444448,86.41361111111112,5.052,228.0,0.2144,0.55,4.7,0.8766,1,0,0
23.759444444444448,86.41388888888889,6.039,228.0,0.1736,0.54,4.7,0.9049,1,0,0
23.759444444444448,86.41416666666667,3.4772,228.0,0.2761,0.563,4.7,0.9332,1,0,0
23.759444444444448,86.41444444444446,0.7393,228.0,0.5789,0.5826,4.7,0.9614,1,0,0
23.759444444444448,86.41472222222224,0.3427,228.0,0.7326,0.5866,4.7,0.9897,1,0,0
23.759444444444448,86.415,1.2836,228.0,0.4771,0.5814,4.7,0.9858,1,0,0
23.759444444444448,86.41527777777779,3.8831,228.0,0.2689,0.5553,4.7,0.9774,1,0,0
23.759444444444448,86.41555555555557,5.8056,228.0,0.2008,0.5413,4.7,0.9698,1,0,0
23.759444444444448,86.41583333333334,5.0123,228.0,0.2391,0.5442,4.7,0.9629,1,0,0
23.759444444444448,86.41611111111112,6.1855,228.0,0.2008,0.5313,4.7,0.9569,1,0,0
23.759444444444448,86.4163888888889,7.4381,228.0,0.1631,0.5232,4.7,0.9516,1,0,0
23.759444444444448,86.41666666666667,6.2339,228.0,0.1935,0.5306,4.7,0.9471,1,0,0
23.759444444444448,86.41694444444445,2.7772,228.0,0.3457,0.5527,4.7,0.9435,1,0,0
23.759444444444448,86.41722222222224,0.7922,228.0,0.5823,0.5826,4.7,0.9407,1,0,0
23.759444444444448,86.4175,2.566,228.0,0.3314,0.5751,4.7,0.9387,1,0,0
23.759444444444448,86.41777777777779,2.524,228.0,0.3205,0.5751,4.7,0.9376,1,0,0
23.759444444444448,86.41805555555557,1.441,228.0,0.4233,0.5842,4.7,0.9374,1,0,0
23.759444444444448,86.41833333333334,1.3705,228.0,0.4305,0.5851,4.7,0.9379,1,0,0
23.759444444444448,86.41861111111112,0.7393,228.0,0.5581,0.5889,4.7,0.9394,1,0,0
23.759444444444448,86.4188888888889,2.2836,228.0,0.3429,0.5783,4.7,0.9417,1,0,0
23.759444444444448,86.41916666666667,2.2836,228.0,0.3577,0.5765,4.7,0.9448,1,0,0
23.759444444444448,86.41944444444445,0.7393,228.0,0.5992,0.5803,4.7,0.9488,1,0,0
23.759444444444448,86.41972222222223,4.4381,228.0,0.2538,0.5554,4.7,0.9536,1,0,0
23.759444444444448,86.42000000000002,9.3328,228.0,0.1101,0.5102,4.7,0.9592,1,0,0
23.75916666666667,86.41250000000001,3.8088,228.0,0.2489,0.5614,4.7,0.7635,1,0,0
23.75916666666667,86.41277777777779,4.1051,228.0,0.2453,0.5583,4.7,0.7918,1,0,0
23.75916666666667,86.41305555555556,2.5585,228.0,0.3503,0.5717,4.7,0.8201,1,0,0
23.75916666666667,86.41333333333334,3.5477,228.0,0.2921,0.5629,4.7,0.8483,1,0,0
23.75916666666667,86.41361111111112,6.3263,228.0,0.1778,0.5365,4.7,0.8766,1,0,0
23.75916666666667,86.41388888888889,7.547,228.0,0.1379,0.5283,4.7,0.9049,1,0,0
23.75916666666667,86.41416666666667,3.063,228.0,0.3111,0.5629,4.7,0.9332,1,0,0
23.75916666666667,86.41444444444446,1.5842,228.0,0.4375,0.5826,4.7,0.9614,1,0,0
23.75916666666667,86.41472222222224,1.0551,228.0,0.5213,0.5851,4.7,0.966,1,0,0
23.75916666666667,86.415,2.566,228.0,0.3552,0.5732,4.7,0.9566,1,0,0
23.75916666666667,86.41527777777779,5.615,228.0,0.2138,0.5438,4.7,0.9479,1,0,0
23.75916666666667,86.41555555555557,6.9607,228.0,0.1841,0.5274,4.7,0.94,1,0,0
23.75916666666667,86.41583333333334,6.3056,228.0,0.2121,0.5274,4.7,0.9329,1,0,0
23.75916666666667,86.41611111111112,7.8417,228.0,0.1703,0.5175,4.7,0.9267,1,0,0
23.75916666666667,86.4163888888889,8.7472,228.0,0.1452,0.5092,4.7,0.9212,1,0,0
23.75916666666667,86.41666666666667,8.3777,228.0,0.146,0.5131,4.7,0.9166,1,0,0
23.75916666666667,86.41694444444445,6.6267,228.0,0.1803,0.5286,4.7,0.9128,1,0,0
23.75916666666667,86.41722222222224,4.0031,228.0,0.2645,0.5535,4.7,0.91,1,0,0
23.75916666666667,86.4175,2.7657,228.0,0.3203,0.567,4.7,0.9079,1,0,0
23.75916666666667,86.41777777777779,2.072,228.0,0.3625,0.574,4.7,0.9068,1,0,0
23.75916666666667,86.41805555555557,1.5842,228.0,0.4062,0.5842,4.7,0.9065,1,0,0
23.75916666666667,86.41833333333334,1.2836,228.0,0.4453,0.5842,4.7,0.9071,1,0,0
23.75916666666667,86.41861111111112,0.3427,228.0,0.7131,0.5883,4.7,0.9086,1,0,0
23.75916666666667,86.4188888888889,2.2216,228.0,0.349,0.5765,4.7,0.911,1,0,0
23.75916666666667,86.41916666666667,2.7394,228.0,0.3207,0.571,4.7,0.9142,1,0,0
23.75916666666667,86.41944444444445,2.3149,228.0,0.3692,0.5756,4.7,0.9183,1,0,0
23.75916666666667,86.41972222222223,3.9855,228.0,0.2728,0.5557,4.7,0.9233,1,0,0
23.75916666666667,86.42000000000002,9.0629,228.0,0.1132,0.5102,4.7,0.9291,1,0,0
23.75888888888889,86.41250000000001,4.1137,228.0,0.2355,0.5607,4.7,0.7635,1,0,0
23.75888888888889,86.41277777777779,2.8803,228.0,0.3203,0.5703,4.7,0.7918,1,0,0
23.75888888888889,86.41305555555556,0.7922,228.0,0.5909,0.5783,4.7,0.8201,1,0,0
23.75888888888889,86.41333333333334,4.4381,228.0,0.2551,0.5513,4.7,0.8483,1,0,0
23.75888888888889,86.41361111111112,7.873,228.0,0.1427,0.5235,4.7,0.8766,1,0,0
23.75888888888889,86.41388888888889,7.2711,228.0,0.1555,0.5295,4.7,0.9049,1,0,0
23.75888888888889,86.41416666666667,1.2836,228.0,0.4971,0.5683,4.7,0.9332,1,0,0
23.75888888888889,86.41444444444446,2.4508,228.0,0.3653,0.5748,4.7,0.9475,1,0,0
23.75888888888889,86.41472222222224,1.1851,228.0,0.5168,0.5826,4.7,0.9371,1,0,0
23.75888888888889,86.415,3.1659,228.0,0.3345,0.5676,4.7,0.9274,1,0,0
23.75888888888889,86.41527777777779,6.6022,228.0,0.2037,0.5372,4.7,0.9185,1,0,0
23.75888888888889,86.41555555555557,9.0285,228.0,0.1534,0.5081,4.7,0.9103,1,0,0
23.75888888888889,86.41583333333334,7.8252,228.0,0.1889,0.5143,4.7,0.903,1,0,0
23.75888888888889,86.41611111111112,6.471,228.0,0.2274,0.5343,4.7,0.8965,1,0,0
23.75888888888889,86.4163888888889,5.7422,228.0,0.2465,0.5352,4.7,0.8909,1,0,0
23.75888888888889,86.41666666666667,6.1831,228.0,0.2218,0.5309,4.7,0.8861,1,0,0
23.75888888888889,86.41694444444445,5.6467,228.0,0.225,0.539,4.7,0.8822,1,0,0
23.75888888888889,86.41722222222224,3.1624,228.0,0.3218,0.5612,4.7,0.8792,1,0,0
23.75888888888889,86.4175,2.3149,228.0,0.3635,0.5717,4.7,0.8771,1,0,0
23.75888888888889,86.41777777777779,0.7393,228.0,0.5743,0.5765,4.7,0.876,1,0,0
23.75888888888889,86.41805555555557,1.3705,228.0,0.44,0.5803,4.7,0.8757,1,0,0
23.75888888888889,86.41833333333334,2.3755,228.0,0.3265,0.5732,4.7,0.8763,1,0,0
23.75888888888889,86.41861111111112,1.0279,228.0,0.4967,0.5826,4.7,0.8779,1,0,0
23.75888888888889,86.4188888888889,2.2168,228.0,0.3505,0.5727,4.7,0.8803,1,0,0
23.75888888888889,86.41916666666667,3.5513,228.0,0.2669,0.5614,4.7,0.8837,1,0,0
23.75888888888889,86.41944444444445,4.3992,228.0,0.2357,0.5527,4.7,0.8879,1,0,0
23.75888888888889,86.41972222222223,5.5185,228.0,0.2001,0.542,4.7,0.893,1,0,0
23.758611111111115,86.41250000000001,3.3522,228.0,0.2808,0.5664,4.7,0.7635,1,0,0
23.758611111111115,86.41277777777779,1.3705,228.0,0.4753,0.5748,4.7,0.7918,1,0,0
23.758611111111115,86.41305555555556,3.4103,228.0,0.3072,0.5634,4.7,0.8201,1,0,0
23.758611111111115,86.41333333333334,6.6487,228.0,0.1832,0.5341,4.7,0.8483,1,0,0
23.758611111111115,86.41361111111112,8.6963,228.0,0.1329,0.516,4.7,0.8766,1,0,0
23.758611111111115,86.41388888888889,4.7618,228.0,0.2532,0.542,4.7,0.9049,1,0,0
23.758611111111115,86.41416666666667,1.1112,228.0,0.5422,0.5748,4.7,0.9306,1,0,0
23.758611111111115,86.41444444444446,1.441,228.0,0.4925,0.5777,4.7,0.9191,1,0,0
23.758611111111115,86.41472222222224,1.0279,228.0,0.5701,0.5783,4.7,0.9083,1,0,0
23.758611111111115,86.415,3.0071,228.0,0.3714,0.5676,4.7,0.8983,1,0,0
23.758611111111115,86.41527777777779,6.0565,228.0,0.2472,0.539,4.7,0.8891,1,0,0
23.758611111111115,86.41555555555557,11.4978,228.0,0.1286,0.4865,4.7,0.8807,1,0,0
23.758611111111115,86.41583333333334,10.3632,228.0,0.1545,0.4973,4.7,0.8732,1,0,0
23.758611111111115,86.41611111111112,3.5745,228.0,0.3676,0.5586,4.7,0.8664,1,0,0
23.758611111111115,86.4163888888889,4.6294,228.0,0.3096,0.5399,4.7,0.8606,1,0,0
23.758611111111115,86.41666666666667,8.0177,228.0,0.1881,0.5129,4.7,0.8557,1,0,0
23.758611111111115,86.41694444444445,6.8212,228.0,0.2042,0.5278,4.7,0.8516,1,0,0
23.758611111111115,86.41722222222224,3.7348,228.0,0.3037,0.553,4.7,0.8485,1,0,0
23.758611111111115,86.4175,1.9198,228.0,0.4137,0.5696,4.7,0.8464,1,0,0
23.758611111111115,86.41777777777779,1.1112,228.0,0.5031,0.5826,4.7,0.8451,1,0,0
23.758611111111115,86.41805555555557,0.5051,228.0,0.6478,0.5842,4.7,0.8449,1,0,0
23.758611111111115,86.41833333333334,3.0279,228.0,0.2844,0.5727,4.7,0.8455,1,0,0
23.758611111111115,86.41861111111112,2.072,228.0,0.3606,0.5765,4.7,0.8471,1,0,0
23.758611111111115,86.4188888888889,2.4357,228.0,0.3322,0.5666,4.7,0.8497,1,0,0
23.758611111111115,86.41916666666667,4.0031,228.0,0.2391,0.5581,4.7,0.8531,1,0,0
23.758611111111115,86.41944444444445,4.6495,228.0,0.2165,0.5504,4.7,0.8575,1,0,0
23.758611111111115,86.41972222222223,4.8627,228.0,0.2142,0.5488,4.7,0.8628,1,0,0
23.758333333333336,86.41250000000001,1.5842,228.0,0.4367,0.5751,4.7,0.7635,1,0,0
23.758333333333336,86.41277777777779,2.8412,228.0,0.3376,0.563,4.7,0.7918,1,0,0
23.758333333333336,86.41305555555556,5.1131,228.0,0.2355,0.5489,4.7,0.8201,1,0,0
23.758333333333336,86.41333333333334,7.3167,228.0,0.1744,0.5249,4.7,0.8483,1,0,0
23.758333333333336,86.41361111111112,7.9327,228.0,0.1637,0.5222,4.7,0.8766,1,0,0
23.758333333333336,86.41388888888889,2.7657,228.0,0.3777,0.5586,4.7,0.9049,1,0,0
23.758333333333336,86.41416666666667,2.4357,228.0,0.4063,0.5648,4.7,0.9027,1,0,0
23.758333333333336,86.41444444444446,4.2817,228.0,0.3012,0.5477,4.7,0.8908,1,0,0
23.758333333333336,86.41472222222224,6.0318,228.0,0.2458,0.5375,4.7,0.8797,1,0,0
23.758333333333336,86.415,5.8936,228.0,0.2668,0.5365,4.7,0.8694,1,0,0
23.758333333333336,86.41527777777779,8.1686,228.0,0.2155,0.5076,4.7,0.8599,1,0,0
23.758333333333336,86.41555555555557,14.6486,228.0,0.105,0.4507,4.7,0.8512,1,0,0
23.758333333333336,86.41583333333334,12.4795,228.0,0.1411,0.4697,4.7,0.8434,1,0,0
23.758333333333336,86.41611111111112,5.1069,228.0,0.3198,0.5343,4.7,0.8364,1,0,0
23.758333333333336,86.4163888888889,8.7168,228.0,0.2055,0.5068,4.7,0.8304,1,0,0
23.758333333333336,86.41666666666667,11.0597,228.0,0.146,0.4898,4.7,0.8252,1,0,0
23.758333333333336,86.41694444444445,6.4064,228.0,0.2397,0.5252,4.7,0.8211,1,0,0
23.758333333333336,86.41722222222224,3.7348,228.0,0.3251,0.5544,4.7,0.8178,1,0,0
23.758333333333336,86.4175,3.8149,228.0,0.2953,0.5607,4.7,0.8156,1,0,0
23.758333333333336,86.41777777777779,1.7176,228.0,0.432,0.5705,4.7,0.8143,1,0,0
23.758333333333336,86.41805555555557,1.441,228.0,0.451,0.5774,4.7,0.814,1,0,0
23.758333333333336,86.41833333333334,3.0071,228.0,0.2949,0.5664,4.7,0.8147,1,0,0
23.758333333333336,86.41861111111112,3.0071,228.0,0.2912,0.5689,4.7,0.8164,1,0,0
23.758333333333336,86.4188888888889,3.2133,228.0,0.2772,0.5696,4.7,0.819,1,0,0
23.758333333333336,86.41916666666667,2.7312,228.0,0.3109,0.5705,4.7,0.8226,1,0,0
23.758333333333336,86.41944444444445,2.0988,228.0,0.3663,0.5774,4.7,0.8272,1,0,0
23.758333333333336,86.41972222222223,1.3705,228.0,0.4552,0.5777,4.7,0.8327,1,0,0
23.75805555555556,86.41250000000001,1.3894,228.0,0.4693,0.5777,4.7,0.7635,1,0,0
23.75805555555556,86.41277777777779,4.8277,228.0,0.2395,0.5472,4.7,0.7918,1,0,0
23.75805555555556,86.41305555555556,7.4683,228.0,0.1685,0.5174,4.7,0.8201,1,0,0
23.75805555555556,86.41333333333334,9.474,228.0,0.1325,0.5041,4.7,0.8483,1,0,0
23.75805555555556,86.41361111111112,8.4775,228.0,0.1634,0.5109,4.7,0.8766,1,0,0
23.75805555555556,86.41388888888889,5.564,228.0,0.2557,0.5346,4.7,0.888,1,0,0
23.75805555555556,86.41416666666667,6.4771,228.0,0.2347,0.528,4.7,0.875,1,0,0
23.75805555555556,86.41444444444446,8.6791,228.0,0.1887,0.5101,4.7,0.8628,1,0,0
23.75805555555556,86.41472222222224,9.5142,228.0,0.1857,0.4992,4.7,0.8513,1,0,0
23.75805555555556,86.415,10.2776,228.0,0.1853,0.49,4.7,0.8406,1,0,0
23.75805555555556,86.41527777777779,13.5789,228.0,0.1401,0.4545,4.7,0.8308,1,0,0
23.75805555555556,86.41555555555557,17.9285,228.0,0.0884,0.4211,4.7,0.8218,1,0,0
23.75805555555556,86.41583333333334,13.4323,228.0,0.1504,0.4551,4.7,0.8136,1,0,0
23.75805555555556,86.41611111111112,9.0797,228.0,0.2279,0.5003,4.7,0.8064,1,0,0
23.75805555555556,86.4163888888889,13.2509,228.0,0.1446,0.4663,4.7,0.8002,1,0,0
23.75805555555556,86.41666666666667,14.7946,228.0,0.1114,0.4489,4.7,0.7948,1,0,0
23.75805555555556,86.41694444444445,10.1369,228.0,0.1728,0.4913,4.7,0.7905,1,0,0
23.75805555555556,86.41722222222224,4.8621,228.0,0.2981,0.5315,4.7,0.7872,1,0,0
23.75805555555556,86.4175,1.7176,228.0,0.4795,0.5623,4.7,0.7848,1,0,0
23.75805555555556,86.41777777777779,3.063,228.0,0.3383,0.5634,4.7,0.7835,1,0,0
23.75805555555556,86.41805555555557,3.2133,228.0,0.3088,0.5658,4.7,0.7832,1,0,0
23.75805555555556,86.41833333333334,3.0812,228.0,0.3038,0.5689,4.7,0.7839,1,0,0
23.75805555555556,86.41861111111112,3.2133,228.0,0.2867,0.5685,4.7,0.7856,1,0,0
23.75805555555556,86.4188888888889,2.6882,228.0,0.3163,0.5705,4.7,0.7884,1,0,0
23.75805555555556,86.41916666666667,1.7825,228.0,0.3943,0.5807,4.7,0.7921,1,0,0
23.75805555555556,86.41944444444445,0.0,228.0,0.968,0.5926,4.7,0.7969,1,0,0
23.75805555555556,86.41972222222223,0.0,228.0,0.9689,0.5889,4.7,0.8026,1,0,0
23.757777777777783,86.41250000000001,3.5745,228.0,0.2849,0.5541,4.7,0.7635,1,0,0
23.757777777777783,86.41277777777779,8.2045,228.0,0.1388,0.5146,4.7,0.7918,1,0,0
23.757777777777783,86.41305555555556,9.8169,228.0,0.1205,0.5032,4.7,0.8201,1,0,0
23.757777777777783,86.41333333333334,8.8101,228.0,0.1569,0.511,4.7,0.8483,1,0,0
23.757777777777783,86.41361111111112,7.1708,228.0,0.2111,0.5173,4.7,0.875,1,0,0
23.757777777777783,86.41388888888889,6.9118,228.0,0.2319,0.523,4.7,0.8609,1,0,0
23.757777777777783,86.41416666666667,9.0797,228.0,0.1925,0.5041,4.7,0.8475,1,0,0
23.757777777777783,86.41444444444446,11.021,228.0,0.1701,0.4842,4.7,0.8349,1,0,0
23.757777777777783,86.41472222222224,12.083,228.0,0.1675,0.4705,4.7,0.823,1,0,0
23.757777777777783,86.415,13.9012,228.0,0.1518,0.4525,4.7,0.812,1,0,0
23.757777777777783,86.41527777777779,16.9461,228.0,0.119,0.4222,4.7,0.8017,1,0,0
23.757777777777783,86.41555555555557,18.7626,228.0,0.1011,0.4027,4.7,0.7924,1,0,0
23.757777777777783,86.41583333333334,15.2239,228.0,0.1452,0.4295,4.7,0.784,1,0,0
23.757777777777783,86.41611111111112,13.9416,228.0,0.1608,0.448,4.7,0.7765,1,0,0
