date,precipitation,temperature_mean,relative_humidity,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,month_sin,month_cos,landslide_event
2023-10-20,0.0,18.14,76.96,0.0,0.0,0.2900000000000284,85.05999999999997,439.54,-0.8660254037844386,0.5000000000000001,0
2023-10-21,0.0,18.08,70.92,0.0,0.0,0.0300000000000284,48.019999999999975,393.19000000000005,-0.8660254037844386,0.5000000000000001,0
2023-10-22,0.02,19.18,71.02,0.02,0.0199999999999289,0.0200000000000284,17.85999999999997,370.89,-0.8660254037844386,0.5000000000000001,0
2023-10-23,2.58,19.27,82.91,2.58,2.599999999999929,2.6000000000000285,7.279999999999971,362.65,-0.8660254037844386,0.5000000000000001,0
2023-10-24,2.99,18.46,90.9,2.99,5.589999999999929,5.590000000000028,9.859999999999973,357.82,-0.8660254037844386,0.5000000000000001,0
2023-10-25,2.17,19.12,87.51,2.17,7.739999999999929,7.760000000000028,10.97999999999997,355.39000000000004,-0.8660254037844386,0.5000000000000001,0
2023-10-26,3.67,18.55,89.69,3.67,8.829999999999929,11.430000000000028,12.95999999999997,352.94000000000005,-0.8660254037844386,0.5000000000000001,0
2023-10-27,0.67,17.62,85.63,0.67,6.50999999999993,12.100000000000028,12.38999999999997,353.0,-0.8660254037844386,0.5000000000000001,0
2023-10-28,0.03,16.55,82.31,0.03,4.369999999999928,12.13000000000003,12.159999999999972,353.03000000000003,-0.8660254037844386,0.5000000000000001,0
2023-10-29,0.0,16.4,77.57,0.0,0.699999999999929,12.11000000000003,12.129999999999972,351.24,-0.8660254037844386,0.5000000000000001,0
2023-10-30,0.0,16.88,80.99,0.0,0.0299999999999289,9.53000000000003,12.129999999999972,341.53000000000003,-0.8660254037844386,0.5000000000000001,0
2023-10-31,0.0,18.05,73.4,0.0,0.0,6.5400000000000285,12.129999999999972,326.32,-0.8660254037844386,0.5000000000000001,0
2023-11-01,0.0,19.16,63.27,0.0,0.0,4.370000000000028,12.129999999999972,308.62,-0.5000000000000004,0.8660254037844384,0
2023-11-02,0.0,18.35,69.96,0.0,0.0,0.7000000000000285,12.129999999999972,294.87,-0.5000000000000004,0.8660254037844384,0
2023-11-03,0.0,17.02,80.51,0.0,0.0,0.0300000000000284,12.129999999999972,277.88,-0.5000000000000004,0.8660254037844384,0
2023-11-04,0.0,16.38,87.6,0.0,0.0,0.0,12.129999999999972,204.59000000000003,-0.5000000000000004,0.8660254037844384,0
2023-11-05,0.0,16.18,81.3,0.0,0.0,0.0,12.109999999999973,97.19,-0.5000000000000004,0.8660254037844384,0
2023-11-06,0.0,15.98,73.15,0.0,0.0,0.0,9.529999999999973,60.15,-0.5000000000000004,0.8660254037844384,0
2023-11-07,0.0,16.35,62.91,0.0,0.0,0.0,6.539999999999972,29.97,-0.5000000000000004,0.8660254037844384,0
2023-11-08,0.15,15.22,77.27,0.15,0.1499999999999289,0.1500000000000284,4.519999999999971,16.96,-0.5000000000000004,0.8660254037844384,0
2023-11-09,0.03,15.35,83.71,0.03,0.1799999999999289,0.1800000000000284,0.8799999999999716,16.58,-0.5000000000000004,0.8660254037844384,0
2023-11-10,0.0,16.1,77.45,0.0,0.1799999999999289,0.1800000000000284,0.2099999999999715,15.53,-0.5000000000000004,0.8660254037844384,0
2023-11-11,0.0,16.95,68.54,0.0,0.0299999999999289,0.1800000000000284,0.1799999999999715,13.84,-0.5000000000000004,0.8660254037844384,0
2023-11-12,0.0,16.44,64.68,0.0,0.0,0.1800000000000284,0.1799999999999715,12.6,-0.5000000000000004,0.8660254037844384,0
2023-11-13,0.0,16.48,66.93,0.0,0.0,0.1800000000000284,0.1799999999999715,12.34,-0.5000000000000004,0.8660254037844384,0
2023-11-14,0.0,16.13,70.98,0.0,0.0,0.1800000000000284,0.1799999999999715,12.31,-0.5000000000000004,0.8660254037844384,0
2023-11-15,0.0,17.26,59.15,0.0,0.0,0.0300000000000284,0.1799999999999715,12.31,-0.5000000000000004,0.8660254037844384,0
2023-11-16,1.58,17.21,81.53,1.58,1.579999999999929,1.5800000000000285,1.7599999999999716,13.89,-0.5000000000000004,0.8660254037844384,0
2023-11-17,21.77,16.19,93.43,21.77,23.34999999999993,23.35000000000003,23.529999999999973,35.66,-0.5000000000000004,0.8660254037844384,0
2023-11-18,4.33,15.95,89.04,4.33,27.67999999999993,27.680000000000028,27.85999999999997,39.99,-0.5000000000000004,0.8660254037844384,0
2023-11-19,0.8,16.89,88.81,0.8,26.899999999999928,28.480000000000025,28.65999999999997,40.79,-0.5000000000000004,0.8660254037844384,0
2023-11-20,0.0,16.9,88.91,0.0,5.129999999999925,28.480000000000025,28.65999999999997,40.79,-0.5000000000000004,0.8660254037844384,0
2023-11-21,0.03,16.57,89.12,0.03,0.8299999999999255,28.510000000000023,28.689999999999973,40.8,-0.5000000000000004,0.8660254037844384,0
2023-11-22,0.0,15.77,86.63,0.0,0.0299999999999253,28.510000000000023,28.53999999999997,38.22,-0.5000000000000004,0.8660254037844384,0
2023-11-23,0.0,14.98,83.57,0.0,0.0299999999999253,26.930000000000028,28.509999999999973,35.23,-0.5000000000000004,0.8660254037844384,0
2023-11-24,0.0,15.0,79.71,0.0,0.0,5.160000000000025,28.509999999999973,33.06,-0.5000000000000004,0.8660254037844384,0
2023-11-25,0.0,14.17,75.69,0.0,0.0,0.8300000000000249,28.509999999999973,29.39,-0.5000000000000004,0.8660254037844384,0
2023-11-26,0.0,14.47,73.59,0.0,0.0,0.0300000000000248,28.509999999999973,28.72,-0.5000000000000004,0.8660254037844384,0
2023-11-27,0.0,15.27,66.71,0.0,0.0,0.0300000000000248,28.509999999999973,28.69,-0.5000000000000004,0.8660254037844384,0
2023-11-28,0.0,16.67,61.21,0.0,0.0,0.0,28.509999999999973,28.69,-0.5000000000000004,0.8660254037844384,0
2023-11-29,0.0,15.84,72.07,0.0,0.0,0.0,28.509999999999973,28.69,-0.5000000000000004,0.8660254037844384,0
2023-11-30,0.0,14.98,76.29,0.0,0.0,0.0,26.92999999999997,28.69,-0.5000000000000004,0.8660254037844384,0
2023-12-01,0.0,15.84,68.88,0.0,0.0,0.0,5.159999999999972,28.69,-2.4492935982947064e-16,1.0,0
2023-12-02,0.0,16.59,71.22,0.0,0.0,0.0,0.8299999999999716,28.69,-2.4492935982947064e-16,1.0,0
2023-12-03,0.0,15.44,84.28,0.0,0.0,0.0,0.0299999999999715,28.69,-2.4492935982947064e-16,1.0,0
2023-12-04,0.0,14.72,78.36,0.0,0.0,0.0,0.0299999999999715,28.69,-2.4492935982947064e-16,1.0,0
2023-12-05,0.0,15.1,74.0,0.0,0.0,0.0,0.0,28.69,-2.4492935982947064e-16,1.0,0
2023-12-06,0.19,15.34,86.44,0.19,0.1899999999999254,0.1900000000000248,0.1899999999999715,28.880000000000003,-2.4492935982947064e-16,1.0,0
2023-12-07,14.5,14.94,91.76,14.5,14.689999999999923,14.690000000000024,14.689999999999973,43.38,-2.4492935982947064e-16,1.0,0
2023-12-08,6.23,15.08,93.55,6.23,20.919999999999924,20.920000000000023,20.919999999999973,49.46,-2.4492935982947064e-16,1.0,0
2023-12-09,0.3,14.91,88.98,0.3,21.029999999999923,21.220000000000024,21.21999999999997,49.73,-2.4492935982947064e-16,1.0,0
2023-12-10,0.0,13.78,88.48,0.0,6.529999999999926,21.220000000000024,21.21999999999997,49.73,-2.4492935982947064e-16,1.0,0
2023-12-11,0.02,12.61,86.66,0.02,0.3199999999999254,21.240000000000023,21.23999999999997,49.75,-2.4492935982947064e-16,1.0,0
