date,precipitation,temperature_mean,temperature_min,temperature_max,relative_humidity,source,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d
2019-09-13,91.29,21.67,20.08,24.16,95.45,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",91.29,160.90999999999997,260.97,338.36,526.97
2019-09-14,30.7,21.54,19.34,24.69,93.25,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",30.7,172.65999999999997,274.9800000000001,357.56,530.89
2019-09-15,12.61,21.76,19.0,25.59,91.59,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",12.61,134.59999999999997,262.47,368.46000000000004,515.1899999999999
2019-09-16,19.94,21.8,19.38,25.2,91.54,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",19.94,63.24999999999996,266.61,384.22,515.51
2019-09-17,9.69,21.6,18.56,25.79,88.58,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",9.69,42.23999999999995,233.85000000000005,386.90000000000003,509.71
2019-09-18,4.16,22.73,18.72,27.55,82.29,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",4.16,33.78999999999996,219.06000000000003,360.52,510.77000000000004
2019-09-19,2.68,22.28,18.18,27.05,85.59,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",2.68,16.52999999999996,171.07000000000005,348.73,507.60999999999996
2019-09-20,3.03,21.81,18.93,26.78,87.68,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",3.03,9.869999999999958,82.81000000000003,343.78000000000003,509.54
2019-09-21,2.65,21.59,18.14,25.68,89.42,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",2.65,8.359999999999957,54.760000000000026,329.74,500.19
2019-09-22,15.55,21.51,18.69,25.22,90.52,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",15.55,21.229999999999958,57.70000000000003,320.17,505.05
2019-09-23,22.78,20.14,18.03,22.13,93.69,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",22.78,40.97999999999996,60.54000000000003,327.15,504.49
2019-09-24,44.7,19.97,17.8,23.17,90.03,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",44.7,83.02999999999997,95.55000000000004,329.40000000000003,538.65
2019-09-25,17.01,19.64,17.21,22.97,89.34,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",17.01,84.48999999999997,108.40000000000003,327.46000000000004,554.1300000000001
2019-09-26,7.26,20.01,15.57,25.31,87.3,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",7.26,68.96999999999997,112.98000000000003,284.05,556.6300000000001
2019-09-27,1.94,20.38,16.99,24.69,90.23,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.94,26.209999999999965,111.89000000000003,194.7,542.13
2019-09-28,3.89,19.78,17.35,22.73,92.15,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",3.89,13.089999999999964,113.13000000000004,167.89,541.26
2019-09-29,16.87,19.03,16.52,22.73,89.09,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",16.87,22.699999999999967,114.45000000000003,172.15,553.8199999999999
2019-09-30,10.63,18.59,16.6,21.48,93.84,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",10.63,31.389999999999965,102.30000000000004,162.84,552.9499999999999
2019-10-01,74.99,18.46,16.81,20.61,95.65,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",74.99,102.48999999999995,132.59000000000003,228.14,626.23
2019-10-02,25.26,19.99,16.26,24.55,90.94,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",25.26,110.87999999999997,140.84,249.23999999999998,647.31
2019-10-03,12.29,20.47,18.16,24.67,91.96,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",12.29,112.53999999999996,145.87000000000003,258.85,652.59
2019-10-04,5.74,20.82,17.28,25.83,86.17,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",5.74,43.28999999999997,149.67000000000002,261.56,627.79
2019-10-05,5.52,21.08,18.18,24.88,87.89,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",5.52,23.54999999999997,151.3,264.42999999999995,618.84
2019-10-06,1.76,20.81,18.45,24.29,86.57,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.76,13.019999999999971,136.19,250.64,612.62
2019-10-07,10.14,20.84,17.81,25.05,84.53,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",10.14,17.419999999999973,135.70000000000002,238.0,606.07
2019-10-08,9.26,20.05,17.68,22.95,91.13,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",9.26,21.15999999999997,69.97000000000001,202.56,590.21
2019-10-09,15.08,19.76,17.02,23.07,89.52,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",15.08,34.47999999999997,59.790000000000006,200.63,589.49
2019-10-10,7.8,18.36,15.16,21.77,92.82,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",7.8,32.13999999999997,55.30000000000002,201.17,554.84
2019-10-11,4.07,19.72,16.49,24.21,87.06,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",4.07,26.94999999999997,53.63000000000002,203.29999999999998,539.9599999999999
2019-10-12,0.17,19.44,15.7,24.88,82.32,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.17,12.039999999999973,48.280000000000015,199.57999999999998,489.46000000000004
2019-10-13,0.0,19.08,14.92,24.09,86.52,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,4.239999999999972,46.52000000000002,182.71,398.17
2019-10-14,0.0,19.7,14.82,24.87,79.14,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.1699999999999716,36.38000000000002,172.07999999999998,367.47
2019-10-15,1.15,20.21,14.87,25.6,84.31,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.15,1.1499999999999715,28.270000000000017,98.24,356.01
2019-10-16,1.79,20.15,17.0,24.68,88.56,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.79,2.9399999999999715,14.980000000000015,74.77,337.86
2019-10-17,1.98,20.0,16.74,24.46,86.02,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.98,4.9199999999999715,9.160000000000014,64.46000000000001,330.15
2019-10-18,0.02,20.55,16.63,25.05,79.7,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.02,3.7899999999999716,5.110000000000014,58.74,326.01
2019-10-19,0.1,20.44,16.69,25.54,79.55,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.1,2.0999999999999717,5.040000000000014,53.32,323.43
2019-10-20,0.03,19.02,16.08,22.56,81.69,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.03,0.1499999999999716,5.0700000000000145,51.59,320.43
2019-10-21,0.51,18.73,15.12,23.41,85.37,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.51,0.6399999999999716,5.580000000000014,41.96,318.29
2019-10-22,0.44,17.76,13.93,22.9,90.81,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.44,0.9799999999999716,4.870000000000013,33.14,303.18
2019-10-23,0.29,17.96,12.42,23.59,71.39,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.29,1.2399999999999716,3.3700000000000143,18.35,280.69
2019-10-24,13.6,16.24,14.27,18.61,90.68,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",13.6,14.329999999999972,14.990000000000014,24.15,249.58999999999997
2019-10-25,62.96,16.76,14.33,19.84,92.91,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",62.96,76.84999999999997,77.93000000000002,83.03999999999999,295.54
2019-10-26,120.8,18.17,15.32,20.44,97.11,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",120.8,197.35999999999996,198.63,203.67000000000002,409.08000000000004
2019-10-27,0.48,18.69,15.26,23.52,88.69,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.48,184.23999999999998,199.08,204.15,407.62
2019-10-28,0.01,17.91,14.58,22.15,88.69,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.01,121.28999999999996,198.58,204.16,403.74
2019-10-29,0.0,18.51,14.08,23.4,88.26,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.4899999999999858,198.14,203.01,386.87
2019-10-30,0.0,18.47,15.14,22.62,90.52,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.00999999999998579,197.85,201.22,376.23999999999995
2019-10-31,0.0,18.3,15.28,22.45,88.88,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,184.25,199.24,301.25
2019-11-01,0.0,18.31,15.27,22.67,86.91,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,121.28999999999999,199.22,275.99
2019-11-02,0.0,18.12,13.11,23.68,85.24,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.4900000000000142,199.12,263.7
2019-11-03,0.0,18.17,14.11,23.2,85.84,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.010000000000014211,199.09,257.96
2019-11-04,0.0,17.5,14.5,22.54,88.72,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,198.58,252.44000000000003
2019-11-05,0.92,16.98,13.89,22.34,88.76,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.92,0.9199999999999858,0.9200000000000143,199.06,251.6
2019-11-06,1.16,16.92,12.29,22.27,80.95,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.16,2.079999999999986,2.0800000000000143,199.93,242.62
2019-11-07,0.04,16.84,12.52,23.1,87.41,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.04,2.1199999999999855,2.120000000000014,186.37,233.4
2019-11-08,0.38,17.86,13.56,22.91,86.05,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.38,1.5799999999999856,2.500000000000014,123.78999999999999,218.70000000000002
2019-11-09,10.55,17.26,15.04,19.71,92.11,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",10.55,10.969999999999986,13.050000000000015,13.540000000000015,221.45
2019-11-10,5.32,16.2,14.65,18.36,92.42,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",5.32,16.249999999999986,18.370000000000015,18.380000000000017,222.70000000000002
2019-11-11,0.27,17.99,14.46,23.11,88.86,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.27,16.139999999999986,18.640000000000015,18.64000000000002,222.8
2019-11-12,0.03,17.8,15.07,22.15,90.23,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.03,5.619999999999986,17.750000000000014,18.670000000000016,222.83
2019-11-13,0.0,17.46,13.95,22.49,89.71,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.29999999999998583,16.590000000000018,18.670000000000016,222.83
2019-11-14,0.01,17.63,12.13,23.12,85.8,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.01,0.03999999999998579,16.560000000000013,18.680000000000017,221.69
2019-11-15,0.0,17.46,13.9,22.78,88.33,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.00999999999998579,16.180000000000014,18.680000000000017,219.9
2019-11-16,0.0,16.82,13.44,21.79,87.72,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.00999999999998579,5.630000000000014,18.680000000000017,217.92
2019-11-17,0.0,16.21,11.94,21.53,89.55,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.3100000000000142,18.680000000000017,217.9
2019-11-18,0.0,16.2,12.54,21.99,84.07,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.04000000000001421,18.680000000000017,217.79999999999998
2019-11-19,2.05,15.3,12.71,19.72,88.56,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",2.05,2.0499999999999856,2.060000000000014,19.810000000000016,219.82
2019-11-20,0.4,15.08,11.14,20.02,87.32,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.4,2.4499999999999855,2.4600000000000137,19.050000000000015,219.71
2019-11-21,0.0,14.15,8.35,20.77,83.69,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,2.4499999999999855,2.450000000000014,19.010000000000016,219.27
2019-11-22,0.0,14.3,10.04,19.95,82.22,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.3999999999999858,2.450000000000014,18.630000000000017,218.98000000000002
2019-11-23,0.0,14.43,9.87,20.31,80.49,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,2.450000000000014,8.080000000000014,205.38
2019-11-24,0.0,15.41,11.46,20.68,89.74,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,2.450000000000014,2.760000000000014,142.42000000000002
2019-11-25,0.0,15.24,12.34,18.99,88.13,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,2.450000000000014,2.490000000000014,21.62
2019-11-26,0.0,15.22,11.34,21.05,86.52,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.40000000000001423,2.460000000000014,21.14
2019-11-27,0.0,15.83,10.55,21.92,81.09,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,2.460000000000014,21.130000000000003
2019-11-28,0.0,16.68,12.42,24.6,71.42,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,2.450000000000014,21.130000000000003
2019-11-29,0.0,16.43,11.85,22.57,64.15,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,2.450000000000014,21.130000000000003
2019-11-30,0.0,14.31,10.75,20.08,81.83,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,2.450000000000014,21.130000000000003
2019-12-01,0.0,13.19,8.77,19.2,85.33,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,2.450000000000014,21.130000000000003
2019-12-02,0.0,12.98,9.38,18.37,87.64,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,2.450000000000014,21.130000000000003
2019-12-03,0.0,12.37,8.28,18.21,83.09,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.40000000000001423,21.130000000000003
2019-12-04,0.0,11.61,6.97,18.42,85.37,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,21.130000000000003
2019-12-05,0.0,12.47,6.49,20.17,74.75,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,20.21
2019-12-06,0.0,14.23,9.49,19.44,60.35,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,19.05
2019-12-07,0.0,14.3,10.24,19.19,75.1,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,19.01
2019-12-08,0.0,13.61,10.31,18.75,80.57,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,18.630000000000003
2019-12-09,0.0,13.32,10.03,18.53,83.75,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,8.08
2019-12-10,0.0,12.63,9.03,16.68,87.52,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,2.76
2019-12-11,0.0,13.11,10.93,16.5,88.84,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,2.4899999999999998
2019-12-12,0.0,12.9,9.59,17.46,84.71,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,2.46
2019-12-13,0.0,12.01,7.77,18.28,87.25,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,2.46
2019-12-14,0.0,12.5,8.07,18.84,83.57,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,2.4499999999999997
2019-12-15,0.01,13.07,8.92,19.4,81.93,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.01,0.00999999999998579,0.010000000000014211,0.010000000000014211,2.46
2019-12-16,0.01,12.65,8.98,18.53,87.47,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.01,0.01999999999998579,0.02000000000001421,0.02000000000001421,2.4699999999999998
2019-12-17,0.0,11.03,6.87,16.99,80.64,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.01999999999998579,0.02000000000001421,0.02000000000001421,2.4699999999999998
2019-12-18,0.0,9.86,3.85,17.07,85.96,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.00999999999998579,0.02000000000001421,0.02000000000001421,2.4699999999999998
2019-12-19,0.0,11.02,7.8,16.82,86.47,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.02000000000001421,0.02000000000001421,0.42000000000000004
2019-12-20,0.0,11.12,7.69,16.74,87.29,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.02000000000001421,0.02000000000001421,0.02
2019-12-21,0.0,10.71,6.83,15.83,87.91,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.02000000000001421,0.02000000000001421,0.02
2019-12-22,0.0,11.23,7.33,18.45,85.42,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.010000000000014211,0.02000000000001421,0.02
2019-12-23,0.0,10.95,6.4,17.68,75.64,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.02000000000001421,0.02
2019-12-24,0.0,9.6,5.33,16.73,84.23,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.02000000000001421,0.02
2019-12-25,0.0,9.48,3.78,16.93,74.17,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.02000000000001421,0.02
2019-12-26,0.23,10.82,7.31,17.21,61.27,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.23,0.2299999999999858,0.23000000000001422,0.2500000000000142,0.25
2019-12-27,1.95,10.41,6.99,15.59,75.83,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.95,2.179999999999986,2.1800000000000144,2.2000000000000144,2.2
2019-12-28,0.02,9.14,3.68,16.07,86.3,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.02,2.1999999999999855,2.200000000000014,2.220000000000014,2.2199999999999998
2019-12-29,0.03,9.28,2.42,17.21,77.82,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.03,1.9999999999999858,2.230000000000014,2.2400000000000144,2.25
2019-12-30,0.0,9.55,3.9,16.84,80.52,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.04999999999998579,2.230000000000014,2.230000000000014,2.25
2019-12-31,0.01,11.23,4.4,17.9,78.44,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.01,0.03999999999998579,2.240000000000014,2.240000000000014,2.26
2020-01-01,0.25,11.8,7.59,17.41,85.37,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.25,0.2599999999999858,2.490000000000014,2.490000000000014,2.51
2020-01-02,2.94,13.55,9.22,19.19,85.18,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",2.94,3.199999999999986,5.2000000000000135,5.430000000000014,5.449999999999999
2020-01-03,15.07,11.68,8.85,15.39,90.4,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",15.07,18.259999999999987,18.320000000000014,20.500000000000014,20.52
2020-01-04,0.71,11.3,7.83,14.45,92.05,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.71,18.719999999999988,19.010000000000016,21.210000000000015,21.23
2020-01-05,2.47,9.54,4.81,15.43,84.94,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",2.47,18.249999999999986,21.450000000000014,23.680000000000014,23.7
2020-01-06,0.18,8.03,2.29,14.89,80.25,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.18,3.359999999999986,21.630000000000013,23.860000000000014,23.88
2020-01-07,0.77,8.74,3.81,15.63,84.13,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.77,3.4199999999999857,22.390000000000015,24.630000000000013,24.65
2020-01-08,0.0,10.85,5.12,17.73,81.19,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.9499999999999857,22.140000000000015,24.630000000000013,24.65
2020-01-09,0.34,10.88,6.7,15.66,85.97,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.34,1.1099999999999859,19.540000000000013,24.740000000000013,24.99
2020-01-10,0.05,10.68,7.81,15.67,85.76,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.05,0.3899999999999858,4.520000000000015,22.840000000000014,25.04
2020-01-11,0.0,10.32,5.87,16.54,86.75,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.3899999999999858,3.8100000000000143,22.820000000000014,25.04
2020-01-12,0.0,10.66,5.28,17.73,84.2,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.04999999999998579,1.3400000000000143,22.790000000000013,25.04
2020-01-13,0.0,10.91,5.08,17.8,87.02,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,1.1600000000000144,22.790000000000013,25.04
2020-01-14,0.0,11.44,7.05,18.25,87.45,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.3900000000000142,22.780000000000015,25.029999999999998
2020-01-15,0.0,11.61,5.81,19.5,84.9,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.3900000000000142,22.530000000000015,25.02
2020-01-16,0.0,12.18,7.74,19.49,82.41,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.050000000000014214,19.590000000000014,25.02
2020-01-17,0.0,12.41,7.24,19.66,83.26,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,4.520000000000015,25.02
2020-01-18,0.0,12.51,8.77,18.67,81.69,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,3.8100000000000143,25.02
2020-01-19,2.68,11.86,7.77,17.66,87.0,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",2.68,2.679999999999986,2.6800000000000144,4.020000000000014,27.7
2020-01-20,0.01,10.78,6.94,15.81,84.92,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.01,2.6899999999999857,2.690000000000014,3.850000000000014,27.71
2020-01-21,0.0,8.86,4.12,15.72,74.18,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,2.6899999999999857,2.690000000000014,3.0800000000000143,27.71
2020-01-22,0.0,8.63,3.9,16.83,72.46,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.00999999999998579,2.690000000000014,3.0800000000000143,27.71
2020-01-23,0.0,8.05,3.77,15.52,66.51,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,2.690000000000014,2.740000000000014,27.71
2020-01-24,0.01,6.56,0.99,13.77,78.01,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.01,0.00999999999998579,2.7000000000000144,2.7000000000000144,27.72
2020-01-25,0.0,9.41,2.28,17.51,72.51,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.00999999999998579,2.7000000000000144,2.7000000000000144,27.49
2020-01-26,0.0,9.42,5.87,14.82,79.27,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.00999999999998579,0.02000000000001421,2.7000000000000144,25.54
2020-01-27,0.0,9.48,5.82,15.31,80.69,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.010000000000014211,2.7000000000000144,25.52
2020-01-28,0.0,9.24,4.95,16.18,83.35,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.010000000000014211,2.7000000000000144,25.49
2020-01-29,0.0,10.17,4.97,18.02,81.42,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.010000000000014211,2.7000000000000144,25.49
2020-01-30,0.83,11.2,7.4,17.31,83.46,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.83,0.8299999999999857,0.8400000000000142,3.5300000000000145,26.31
2020-01-31,1.27,10.06,6.62,15.75,85.67,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.27,2.099999999999986,2.1000000000000143,4.800000000000015,27.33
2020-02-01,0.0,8.61,3.21,16.21,84.64,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,2.099999999999986,2.1000000000000143,4.800000000000015,24.39
2020-02-02,0.02,8.29,3.54,15.32,77.58,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.02,1.2899999999999858,2.1200000000000143,2.1400000000000143,9.34
2020-02-03,0.0,7.73,1.4,16.05,80.73,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.01999999999998579,2.1200000000000143,2.1300000000000145,8.629999999999999
2020-02-04,0.0,9.16,3.58,17.01,82.15,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.01999999999998579,2.1200000000000143,2.1300000000000145,6.16
2020-02-05,0.0,9.54,5.05,16.07,73.27,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,2.1200000000000143,2.1300000000000145,5.9799999999999995
